order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
3875,1081,41,State,2024-03-28,17:59:00,Pending,585.73
3876,1438,95,Culture,2024-04-18,10:42:00,Completed,300.34
3877,4755,91,Issue,2023-06-03,19:11:00,Pending,568.41
3878,1621,13,Add,2024-07-18,16:39:00,Cancelled,395.88
3879,2799,93,Return,2023-06-10,11:38:00,Completed,419.35
3880,1049,46,Yard,2024-08-12,13:25:00,Cancelled,252.64
3881,4884,73,Senior,2023-10-06,21:55:00,Cancelled,488.98
3882,3008,21,Beat,2024-01-23,10:23:00,Pending,320.93
3883,2007,98,Speak,2023-11-22,12:10:00,Completed,399.14
3884,4420,53,Foot,2024-03-09,13:54:00,Completed,411.38
3885,2363,52,Team,2023-12-07,11:32:00,Pending,148.82
3886,2048,22,Former,2025-04-13,15:56:00,Pending,142.69
3887,3272,60,Note,2024-02-11,13:43:00,Pending,216.28
3888,2773,20,Go,2025-05-07,11:32:00,Cancelled,153.9
3889,4865,1,Mind,2025-01-27,13:55:00,Completed,353.31
3890,2799,85,Leg,2024-02-10,11:09:00,Completed,202.94
3891,454,35,Would,2024-02-09,14:48:00,Cancelled,336.75
3892,242,72,Many,2024-06-17,13:34:00,Completed,313.92
3893,4570,29,Others,2023-07-26,13:21:00,Pending,311.44
3894,442,36,Many,2025-03-07,18:30:00,Cancelled,119.65
3895,3396,24,Main,2025-03-29,17:30:00,Pending,114.79
3896,4573,88,Score,2023-11-11,10:38:00,Cancelled,457.5
3897,666,43,Seat,2023-05-17,14:16:00,Pending,294.92
3898,2214,41,Role,2024-08-24,19:10:00,Pending,266.3
3899,4036,57,Base,2025-03-13,16:01:00,Pending,334.9
3900,4249,73,High,2024-05-20,11:38:00,Pending,528.51
3901,1935,91,Remain,2025-04-07,10:07:00,Cancelled,403.12
3902,2962,62,Social,2024-04-06,21:27:00,Pending,263.71
3903,3212,44,Generation,2025-04-20,21:14:00,Completed,121.73
3904,2947,7,Whom,2025-02-16,14:20:00,Completed,199.64
3905,2233,44,Including,2024-01-30,15:56:00,Completed,142.46
3906,207,40,These,2024-10-04,18:47:00,Cancelled,203.45
3907,4291,7,Ten,2023-07-20,16:35:00,Cancelled,404.07
3908,3169,17,Animal,2025-02-17,17:42:00,Cancelled,376.92
3909,1278,19,Here,2023-06-17,21:01:00,Completed,168.37
3910,1967,28,Environmental,2023-08-22,15:18:00,Cancelled,118.89
3911,745,4,Decision,2025-01-02,18:06:00,Pending,429.28
3912,4843,23,Story,2025-02-17,10:37:00,Pending,287.0
3913,528,97,Explain,2024-01-31,16:31:00,Cancelled,193.63
3914,4563,65,Soldier,2025-03-09,18:14:00,Cancelled,378.93
3915,2611,54,Happen,2023-08-25,11:43:00,Pending,298.78
3916,4668,7,Become,2024-06-13,15:30:00,Pending,258.83
3917,3390,23,Stock,2025-02-05,19:52:00,Pending,250.93
3918,70,79,Ago,2024-01-05,18:20:00,Cancelled,253.35
3919,1370,44,Myself,2024-10-30,10:18:00,Completed,518.45
3920,488,3,Design,2024-02-22,10:33:00,Pending,539.11
3921,385,58,Need,2023-06-23,10:18:00,Pending,126.62
3922,3381,93,Imagine,2024-10-22,14:01:00,Completed,360.06
3923,3074,56,Political,2023-06-30,15:25:00,Pending,575.06
3924,1430,35,Impact,2023-08-19,10:54:00,Cancelled,364.73
3925,550,25,Live,2024-10-05,16:43:00,Completed,428.12
3926,2005,26,Once,2025-01-09,12:18:00,Pending,268.59
3927,3407,91,Step,2023-09-10,16:32:00,Completed,306.16
3928,144,18,Choose,2024-09-25,12:08:00,Cancelled,460.35
3929,977,32,Effect,2023-08-26,21:01:00,Cancelled,481.04
3930,926,90,Call,2023-11-14,19:52:00,Cancelled,505.95
3931,1835,99,Difficult,2024-01-08,10:43:00,Completed,570.67
3932,709,55,Mouth,2023-06-10,19:33:00,Cancelled,150.55
3933,3155,46,Other,2024-12-09,14:36:00,Cancelled,158.72
3934,4162,80,Thing,2023-07-21,16:23:00,Cancelled,407.83
3935,2079,68,All,2024-05-15,14:32:00,Cancelled,350.52
3936,1279,5,Two,2025-04-14,20:33:00,Pending,326.95
3937,4798,1,Every,2024-10-04,16:04:00,Pending,300.66
3938,2852,89,Can,2025-04-23,13:44:00,Cancelled,586.11
3939,347,86,Perhaps,2023-09-27,13:49:00,Pending,540.74
3940,1131,94,Although,2024-04-24,16:39:00,Pending,581.83
3941,1988,8,Hour,2023-06-22,18:40:00,Completed,370.02
3942,1637,12,Attack,2024-12-17,21:06:00,Cancelled,567.78
3943,3471,55,Wonder,2025-01-18,15:52:00,Pending,573.17
3944,2554,41,Idea,2024-09-18,20:19:00,Completed,563.44
3945,4020,67,Culture,2023-10-21,11:45:00,Pending,500.09
3946,4239,81,Type,2024-07-17,14:38:00,Cancelled,195.06
3947,3914,52,Most,2024-05-20,20:26:00,Completed,142.92
3948,2900,24,Prove,2024-07-18,19:26:00,Completed,120.36
3949,4117,93,Meeting,2025-03-26,19:38:00,Completed,285.57
3950,405,40,From,2025-03-04,13:11:00,Completed,320.15
3951,544,14,Know,2023-07-29,10:35:00,Completed,527.79
3952,260,95,Its,2024-03-15,17:05:00,Completed,186.56
3953,2867,3,Rest,2024-12-15,11:37:00,Cancelled,323.13
3954,370,86,Over,2023-06-18,12:42:00,Cancelled,110.85
3955,3877,47,Future,2025-01-03,15:33:00,Cancelled,279.2
3956,10,99,Stuff,2024-01-16,15:25:00,Pending,443.95
3957,2642,41,Friend,2024-07-04,12:10:00,Cancelled,128.38
3958,1619,12,Yeah,2024-03-28,20:46:00,Completed,570.37
3959,2360,10,Continue,2024-08-03,14:10:00,Pending,269.33
3960,1790,33,Until,2023-12-19,20:06:00,Pending,200.55
3961,3563,87,Five,2025-01-24,18:46:00,Cancelled,194.55
3962,531,22,Across,2025-01-19,10:51:00,Cancelled,177.65
3963,1984,89,Possible,2024-05-25,11:17:00,Completed,225.1
3964,3921,80,Road,2024-01-05,19:57:00,Pending,373.33
3965,2230,48,Game,2023-09-18,17:36:00,Cancelled,273.14
3966,3431,13,Group,2023-05-25,19:08:00,Cancelled,149.45
3967,3066,34,Control,2025-02-20,14:41:00,Completed,303.82
3968,55,54,Artist,2023-05-29,16:11:00,Completed,407.02
3969,448,38,Alone,2024-03-22,11:34:00,Pending,151.5
3970,1433,92,Unit,2023-08-26,10:49:00,Completed,239.36
3971,2244,62,Anyone,2025-02-09,11:02:00,Pending,488.86
3972,1747,30,Likely,2023-05-26,18:23:00,Completed,133.99
3973,4647,75,Long,2023-06-22,21:39:00,Completed,198.18
3974,2943,31,Cell,2024-03-27,17:13:00,Cancelled,415.63
3975,3946,20,Service,2023-11-10,15:05:00,Pending,533.45
3976,716,2,Central,2024-06-18,16:58:00,Pending,149.71
3977,3780,15,Social,2024-02-27,12:08:00,Cancelled,473.2
3978,959,87,Leave,2024-01-13,12:47:00,Completed,162.8
3979,2291,37,Manage,2024-05-28,21:02:00,Completed,362.7
3980,2702,47,Young,2023-09-24,16:24:00,Pending,136.76
3981,1228,84,Experience,2023-06-22,12:38:00,Completed,528.02
3982,2259,50,Way,2025-03-27,15:32:00,Pending,146.1
3983,3580,12,Nature,2024-06-26,21:48:00,Completed,145.96
3984,3389,28,Stock,2024-12-07,13:44:00,Completed,447.04
3985,3847,12,Sometimes,2023-07-03,17:47:00,Cancelled,229.57
3986,3383,71,Current,2024-03-13,16:26:00,Pending,209.52
3987,4917,19,Consider,2024-10-02,20:39:00,Cancelled,541.69
3988,1979,25,Together,2025-02-02,15:52:00,Pending,321.77
3989,1942,85,Record,2024-11-05,12:44:00,Completed,526.0
3990,1720,10,Election,2025-03-10,10:06:00,Pending,204.29
3991,4599,36,Decade,2024-12-06,20:32:00,Pending,310.86
3992,1524,62,Central,2024-01-24,11:55:00,Completed,113.83
3993,1853,34,Green,2024-03-30,12:07:00,Pending,409.66
3994,1788,11,Quickly,2025-04-09,13:19:00,Cancelled,530.79
3995,4597,6,Just,2024-11-13,20:44:00,Completed,545.71
3996,2594,72,Identify,2023-08-23,17:53:00,Completed,222.54
3997,2122,66,Itself,2024-10-28,20:12:00,Pending,407.06
3998,3791,64,Adult,2023-08-23,15:44:00,Cancelled,298.47
3999,3653,63,Car,2024-11-15,18:12:00,Completed,479.68
4000,1666,94,Service,2023-09-06,17:28:00,Cancelled,350.09
4001,2301,53,Call,2023-11-19,14:37:00,Completed,213.21
4002,3868,24,Race,2024-07-16,13:46:00,Cancelled,471.98
4003,4947,90,Sound,2025-02-11,19:55:00,Cancelled,111.89
4004,2601,65,Budget,2024-11-04,14:33:00,Completed,259.04
4005,857,14,Third,2025-01-11,13:05:00,Completed,273.77
4006,3053,45,Particular,2024-10-17,13:34:00,Completed,581.56
4007,3613,31,Task,2023-11-23,19:09:00,Completed,163.3
4008,2165,26,Real,2023-11-01,16:44:00,Completed,128.21
4009,37,50,Speak,2025-05-10,18:36:00,Pending,254.04
4010,464,90,And,2023-08-31,17:16:00,Completed,231.77
4011,4101,59,Yeah,2024-04-02,12:58:00,Completed,291.56
4012,2240,80,Before,2024-04-07,21:35:00,Cancelled,204.47
4013,2951,90,Opportunity,2024-09-30,14:15:00,Completed,442.07
4014,181,97,Blood,2024-02-02,19:01:00,Cancelled,443.01
4015,4069,43,Should,2024-03-06,15:29:00,Pending,436.16
4016,1063,73,Hear,2024-11-11,20:45:00,Cancelled,241.85
4017,4014,12,Expect,2024-11-10,14:12:00,Pending,343.9
4018,1484,67,Buy,2024-06-09,17:07:00,Completed,204.31
4019,2085,37,Price,2025-01-02,14:18:00,Pending,272.56
4020,3906,91,House,2024-11-12,17:04:00,Pending,436.97
4021,2617,12,Power,2025-04-19,11:16:00,Cancelled,360.16
4022,4154,51,Region,2023-11-25,12:50:00,Completed,268.24
4023,3563,69,New,2023-12-04,14:22:00,Cancelled,154.3
4024,231,76,Similar,2024-06-04,20:13:00,Cancelled,340.66
4025,2245,14,She,2023-09-10,17:41:00,Cancelled,558.17
4026,1408,76,Although,2024-09-03,17:24:00,Completed,110.36
4027,1572,20,Like,2024-04-28,13:32:00,Pending,507.02
4028,2653,46,Little,2024-08-08,21:55:00,Completed,518.7
4029,1395,62,Ability,2024-02-12,19:34:00,Cancelled,304.75
4030,4535,74,Large,2024-03-18,10:56:00,Pending,582.85
4031,4776,62,Happen,2024-10-28,12:28:00,Completed,402.7
4032,3276,72,Discuss,2024-10-28,11:19:00,Completed,549.92
4033,4513,75,Adult,2023-06-13,10:01:00,Pending,553.59
4034,4612,80,Relationship,2023-11-02,18:07:00,Cancelled,344.32
4035,1260,75,Meet,2025-03-26,19:57:00,Cancelled,293.69
4036,3136,2,Throw,2023-08-27,12:02:00,Cancelled,474.48
4037,2204,38,Similar,2024-03-09,14:10:00,Completed,268.07
4038,647,88,Finish,2024-07-23,19:42:00,Cancelled,224.78
4039,35,17,Eight,2025-03-15,20:50:00,Completed,244.13
4040,2131,34,Article,2024-06-09,13:51:00,Cancelled,432.46
4041,14,3,Community,2024-07-04,13:00:00,Cancelled,302.62
4042,472,43,Investment,2023-10-14,19:50:00,Cancelled,482.49
4043,1055,40,Behavior,2024-09-28,21:26:00,Completed,382.76
4044,3757,73,Writer,2025-04-13,12:18:00,Cancelled,251.98
4045,2359,55,Most,2025-05-07,15:16:00,Pending,592.76
4046,4413,38,Four,2024-04-05,20:42:00,Pending,377.81
4047,4505,20,Late,2024-02-03,12:13:00,Completed,138.11
4048,4143,18,Line,2025-03-23,14:25:00,Pending,201.05
4049,4850,50,Forget,2025-04-09,17:22:00,Completed,157.91
4050,2214,60,From,2024-08-24,11:33:00,Completed,396.71
4051,1980,45,Better,2025-04-30,17:41:00,Pending,438.51
4052,4901,65,Before,2024-05-27,20:31:00,Completed,212.36
4053,267,98,Necessary,2025-05-05,18:30:00,Cancelled,114.06
4054,4419,4,Board,2024-02-08,15:05:00,Cancelled,529.73
4055,1865,60,Such,2023-07-01,16:14:00,Cancelled,292.13
4056,3246,85,Nation,2024-09-11,10:06:00,Cancelled,492.47
4057,2630,38,Expert,2024-09-02,13:15:00,Cancelled,560.67
4058,3835,14,Customer,2024-12-08,18:38:00,Completed,259.07
4059,3203,61,Public,2024-11-02,15:44:00,Cancelled,335.69
4060,2856,3,Trip,2024-05-17,12:53:00,Cancelled,398.85
4061,3191,39,International,2024-08-28,16:55:00,Cancelled,363.58
4062,169,83,Current,2023-07-17,11:50:00,Pending,427.71
4063,1929,93,Win,2024-02-10,11:31:00,Completed,368.16
4064,3503,98,Crime,2024-07-14,15:54:00,Cancelled,521.43
4065,14,46,Call,2023-06-12,10:00:00,Completed,216.13
4066,2061,99,School,2025-04-16,10:29:00,Cancelled,255.74
4067,675,68,Morning,2024-11-24,11:37:00,Pending,230.61
4068,3092,89,Other,2023-07-19,15:51:00,Pending,448.28
4069,638,80,Hot,2025-04-10,14:16:00,Cancelled,131.35
4070,3839,70,Appear,2024-01-05,11:14:00,Completed,441.85
4071,2434,90,Culture,2023-05-14,13:34:00,Pending,394.35
4072,1839,68,Less,2024-12-23,18:22:00,Completed,440.66
4073,316,70,Attorney,2023-07-30,17:40:00,Pending,595.98
4074,1138,60,Tv,2025-02-24,15:23:00,Cancelled,471.67
4075,4790,90,Spring,2024-11-09,12:50:00,Cancelled,256.56
4076,3044,54,Already,2023-10-22,11:07:00,Completed,360.87
4077,2693,42,Total,2025-03-02,17:00:00,Cancelled,372.85
4078,4357,22,Almost,2024-12-06,19:16:00,Completed,491.97
4079,4039,84,Just,2023-06-16,20:12:00,Completed,264.45
4080,4114,19,Consumer,2024-08-21,10:54:00,Completed,538.92
4081,3507,70,Total,2024-02-07,13:01:00,Completed,279.96
4082,199,93,Against,2023-07-25,20:59:00,Pending,474.3
4083,2612,64,Protect,2024-04-22,20:30:00,Cancelled,149.82
4084,1382,33,Tonight,2023-06-16,10:30:00,Completed,240.65
4085,3809,98,Relationship,2024-12-23,18:02:00,Completed,275.59
4086,84,18,Cold,2024-07-18,11:55:00,Cancelled,551.32
4087,23,62,Age,2024-11-23,11:01:00,Pending,585.95
4088,4713,70,Material,2024-02-19,17:48:00,Cancelled,516.72
4089,4192,53,Gas,2024-06-25,16:05:00,Completed,576.87
4090,4763,90,Her,2024-07-26,16:17:00,Pending,272.91
4091,2596,97,Ability,2025-02-03,16:26:00,Completed,595.66
4092,4003,18,Trip,2025-01-01,16:42:00,Pending,591.18
4093,1120,30,Friend,2024-04-28,18:48:00,Cancelled,455.19
4094,1307,81,Rise,2025-01-13,14:45:00,Completed,500.22
4095,3651,6,Future,2024-01-15,11:05:00,Completed,249.95
4096,4287,57,Watch,2023-08-18,14:48:00,Cancelled,428.63
4097,759,69,Station,2024-07-18,16:48:00,Cancelled,469.1
4098,3483,25,Art,2025-03-12,21:19:00,Completed,242.47
4099,1570,23,Decade,2023-07-19,21:24:00,Cancelled,338.57
4100,4187,86,Program,2023-07-09,21:13:00,Pending,467.74
4101,4249,75,Yeah,2024-09-21,19:15:00,Pending,330.4
4102,4160,5,Smile,2023-12-21,17:51:00,Cancelled,315.35
4103,2760,45,Yet,2023-07-09,15:17:00,Pending,326.15
4104,2675,100,Sense,2023-11-17,17:04:00,Cancelled,481.62
4105,2429,9,Lawyer,2024-01-30,10:36:00,Cancelled,446.0
4106,137,5,Score,2023-10-28,21:57:00,Completed,437.99
4107,3760,76,Usually,2025-02-26,11:16:00,Pending,540.88
4108,4520,17,Establish,2024-08-13,11:22:00,Completed,556.09
4109,1876,85,Machine,2023-10-15,21:31:00,Completed,169.49
4110,4450,3,Computer,2024-04-13,19:23:00,Completed,264.68
4111,1688,4,Require,2024-06-14,18:14:00,Cancelled,152.62
4112,1435,74,Pull,2023-10-05,11:11:00,Pending,228.88
4113,2897,25,Safe,2023-07-01,20:45:00,Pending,252.67
4114,1235,14,Concern,2023-06-20,17:16:00,Pending,472.02
4115,4029,91,Relationship,2023-09-09,10:44:00,Pending,586.36
4116,1316,60,Fly,2024-11-10,15:36:00,Cancelled,253.13
4117,995,37,Yard,2023-11-16,12:14:00,Cancelled,588.95
4118,3163,85,Rule,2023-07-09,11:26:00,Cancelled,502.01
4119,3333,40,Someone,2023-09-01,13:30:00,Completed,524.85
4120,3228,83,Enough,2024-06-16,11:02:00,Completed,495.91
4121,4606,23,Measure,2024-09-04,17:40:00,Pending,511.86
4122,1535,73,Past,2025-05-08,13:47:00,Pending,310.76
4123,2302,80,Tax,2024-01-26,11:56:00,Cancelled,502.7
4124,2983,25,Office,2024-09-21,13:55:00,Cancelled,160.16
4125,1049,81,Expert,2024-02-27,19:38:00,Completed,252.29
4126,4746,5,Like,2025-04-10,20:13:00,Pending,486.92
4127,784,50,Part,2024-02-04,17:46:00,Cancelled,229.23
4128,2080,78,Forward,2024-04-01,17:25:00,Cancelled,230.59
4129,1619,31,Blood,2024-07-01,11:07:00,Completed,483.1
4130,2950,60,Remain,2023-07-27,11:12:00,Completed,592.99
4131,2724,73,House,2023-12-02,21:34:00,Completed,112.05
4132,633,42,Face,2025-01-01,17:14:00,Cancelled,585.29
4133,1145,7,Buy,2024-03-23,10:43:00,Completed,129.47
4134,1949,31,Also,2025-04-21,15:00:00,Completed,195.9
4135,4360,89,According,2024-03-28,15:47:00,Pending,546.22
4136,4509,51,Him,2023-07-04,20:05:00,Completed,330.21
4137,1639,33,Positive,2023-09-17,20:22:00,Completed,312.23
4138,1242,2,Tax,2023-06-23,14:18:00,Cancelled,211.81
4139,4969,57,Figure,2023-07-22,21:00:00,Cancelled,449.34
4140,1786,5,Third,2024-01-17,10:01:00,Completed,259.79
4141,2347,33,Board,2023-09-06,10:56:00,Pending,228.85
4142,1215,94,Soldier,2023-09-24,20:41:00,Completed,247.71
4143,2351,85,Seem,2023-06-18,18:37:00,Cancelled,494.36
4144,3385,16,Themselves,2023-07-28,17:10:00,Completed,280.93
4145,2478,75,Family,2024-08-09,11:11:00,Cancelled,180.43
4146,3050,23,Specific,2023-12-10,16:43:00,Completed,453.66
4147,4477,40,Under,2024-05-22,18:14:00,Completed,362.54
4148,149,31,Ask,2024-03-13,10:02:00,Cancelled,299.35
4149,3779,6,Star,2025-02-05,18:58:00,Pending,518.99
4150,3022,80,Different,2023-11-06,12:56:00,Completed,168.08
4151,4906,77,Million,2023-07-16,14:28:00,Pending,527.37
4152,3036,92,Author,2025-03-02,14:59:00,Completed,583.63
4153,1123,18,Our,2025-04-10,21:58:00,Completed,174.82
4154,2605,59,Particular,2024-10-23,11:24:00,Cancelled,207.56
4155,3357,26,Teach,2023-10-23,10:06:00,Cancelled,274.5
4156,3599,94,Debate,2024-02-15,17:03:00,Cancelled,449.63
4157,4715,36,Economy,2025-01-22,17:29:00,Completed,226.78
4158,1063,57,Us,2024-04-05,15:03:00,Cancelled,291.93
4159,3704,90,Talk,2025-04-19,21:17:00,Cancelled,521.36
4160,3162,33,Shoulder,2024-09-13,16:55:00,Pending,330.52
4161,3038,62,But,2025-01-13,16:04:00,Cancelled,163.56
4162,2853,47,Meet,2025-03-09,15:33:00,Completed,392.65
4163,1204,20,Class,2023-12-29,12:20:00,Completed,327.93
4164,1832,80,Up,2025-02-24,20:14:00,Pending,272.78
4165,1635,30,Land,2025-03-15,12:12:00,Pending,556.21
4166,3053,95,Girl,2025-04-28,10:35:00,Cancelled,207.02
4167,2158,37,Begin,2023-05-22,10:15:00,Cancelled,178.24
4168,3832,66,Issue,2023-12-20,21:35:00,Cancelled,549.4
4169,1368,17,Bit,2023-08-24,16:55:00,Cancelled,327.19
4170,1554,74,Main,2023-08-05,19:07:00,Pending,371.24
4171,2494,5,Car,2024-06-17,14:25:00,Pending,404.32
4172,1858,58,Skin,2024-09-23,20:57:00,Pending,161.88
4173,2875,25,But,2024-10-19,19:41:00,Pending,328.73
4174,2146,89,Common,2023-06-15,14:57:00,Pending,352.66
4175,4325,5,Car,2024-06-19,13:58:00,Cancelled,137.78
4176,1882,96,Far,2023-12-20,11:37:00,Pending,581.64
4177,3392,31,Radio,2023-11-02,19:58:00,Pending,144.15
4178,4176,18,Never,2023-12-03,20:49:00,Completed,173.84
4179,731,84,Simply,2025-03-11,18:56:00,Cancelled,447.98
4180,482,74,Share,2024-10-04,10:23:00,Pending,310.9
4181,62,22,Girl,2024-02-16,19:20:00,Cancelled,530.67
4182,3040,26,How,2023-12-16,15:52:00,Pending,348.78
4183,4928,95,Back,2024-08-06,19:39:00,Completed,365.22
4184,2508,7,Technology,2023-09-05,14:20:00,Completed,453.98
4185,101,1,Real,2023-09-08,20:08:00,Completed,209.55
4186,2855,78,Avoid,2025-03-06,14:15:00,Cancelled,354.84
4187,2900,70,Mind,2025-04-08,20:48:00,Cancelled,370.18
4188,1600,66,Worker,2023-12-12,21:04:00,Cancelled,210.68
4189,2394,70,Trade,2024-03-07,14:03:00,Pending,359.92
4190,3174,25,Garden,2025-03-18,19:45:00,Cancelled,219.85
4191,1995,25,Value,2024-05-02,12:21:00,Completed,127.75
4192,1424,29,Best,2024-09-22,10:59:00,Pending,297.49
4193,4040,51,Leave,2023-07-22,12:52:00,Completed,413.09
4194,4232,62,Role,2023-06-01,10:23:00,Completed,565.52
4195,2165,85,Best,2024-12-04,13:35:00,Completed,353.22
4196,1343,53,Job,2023-10-27,21:26:00,Completed,571.21
4197,4190,60,Discuss,2025-04-04,13:03:00,Completed,403.36
4198,313,30,Doctor,2024-11-01,14:21:00,Cancelled,428.4
4199,2059,9,Model,2025-02-14,21:05:00,Completed,351.91
4200,125,81,Manager,2025-02-14,12:32:00,Cancelled,471.43
4201,1009,44,Believe,2024-04-30,15:12:00,Completed,414.33
4202,730,2,Travel,2024-09-18,17:41:00,Cancelled,540.56
4203,3391,75,Event,2024-10-10,13:05:00,Pending,372.59
4204,2921,78,Step,2024-12-16,12:58:00,Completed,406.61
4205,2138,89,Itself,2025-02-19,21:27:00,Pending,389.41
4206,27,98,Officer,2024-02-29,13:47:00,Pending,583.61
4207,3878,89,Success,2024-03-24,21:33:00,Completed,471.82
4208,3413,9,Discuss,2025-03-25,21:28:00,Completed,486.28
4209,4990,49,Plan,2023-09-04,11:00:00,Cancelled,379.26
4210,453,22,Probably,2024-08-07,15:12:00,Completed,540.19
4211,299,38,Use,2023-12-16,12:42:00,Pending,411.77
4212,1792,23,Thank,2024-08-30,11:56:00,Pending,430.52
4213,2683,58,Young,2023-11-15,18:20:00,Pending,536.43
4214,4793,56,Current,2024-02-03,16:05:00,Completed,487.17
4215,4836,1,Speak,2024-02-13,10:04:00,Pending,462.65
4216,44,4,Life,2024-09-22,13:25:00,Cancelled,431.56
4217,1033,91,Economic,2024-10-02,14:31:00,Pending,284.25
4218,3898,71,College,2023-10-20,17:24:00,Pending,314.14
4219,1617,96,Together,2024-12-14,17:57:00,Pending,369.77
4220,3244,72,Determine,2025-02-19,19:25:00,Pending,492.93
4221,4606,31,Bad,2023-05-17,18:55:00,Pending,338.29
4222,3958,69,Far,2023-10-21,18:10:00,Completed,141.06
4223,4293,42,Allow,2024-07-21,13:26:00,Cancelled,551.29
4224,2994,2,Fact,2024-09-03,12:41:00,Completed,140.76
4225,2222,52,Every,2024-04-03,11:28:00,Completed,399.52
4226,4218,4,Cultural,2024-05-22,20:53:00,Completed,295.19
4227,4117,38,Budget,2025-03-27,14:38:00,Pending,420.42
4228,1284,57,Big,2023-06-02,16:26:00,Cancelled,577.1
4229,4244,17,Bad,2025-04-19,20:43:00,Completed,451.32
4230,2450,24,Draw,2023-11-28,13:49:00,Cancelled,491.51
4231,4214,58,Capital,2024-01-02,19:19:00,Cancelled,506.84
4232,22,59,President,2023-06-06,11:23:00,Completed,440.05
4233,2455,61,Discover,2023-07-13,13:26:00,Completed,168.68
4234,512,67,Day,2024-10-29,15:40:00,Pending,288.57
4235,4719,21,Training,2024-07-03,21:28:00,Completed,511.79
4236,4775,32,Option,2023-06-12,11:45:00,Completed,492.38
4237,4774,37,Professional,2023-08-02,19:18:00,Completed,144.48
4238,1485,15,Vote,2025-04-09,21:38:00,Cancelled,378.09
4239,1360,49,Free,2024-07-20,21:24:00,Cancelled,556.89
4240,1944,56,Maintain,2023-08-24,18:18:00,Pending,432.21
4241,4724,3,Election,2024-07-20,11:25:00,Cancelled,564.56
4242,3601,86,Event,2025-01-31,11:00:00,Pending,376.24
4243,3171,53,My,2024-08-18,17:47:00,Completed,350.73
4244,1541,4,Important,2024-08-31,15:24:00,Completed,121.89
4245,989,57,Check,2025-04-22,20:03:00,Cancelled,339.56
4246,3757,58,Maintain,2024-06-01,12:34:00,Pending,563.56
4247,721,14,Great,2024-08-08,13:17:00,Pending,424.67
4248,1142,76,Industry,2025-04-16,13:06:00,Cancelled,100.93
4249,553,40,Like,2025-01-12,10:25:00,Pending,471.72
4250,4995,66,Well,2025-04-21,15:47:00,Cancelled,329.05
4251,3706,79,Might,2024-05-19,13:16:00,Completed,391.94
4252,544,86,Democratic,2024-12-21,16:59:00,Pending,104.41
4253,4040,8,Establish,2023-10-16,20:02:00,Completed,204.61
4254,1785,74,Significant,2024-04-15,21:06:00,Completed,330.99
4255,3033,74,Today,2025-05-08,15:13:00,Cancelled,521.46
4256,4018,16,Pressure,2024-06-03,10:08:00,Cancelled,353.86
4257,3425,70,This,2023-12-16,15:57:00,Cancelled,135.98
4258,644,64,Itself,2023-12-08,16:34:00,Completed,120.86
4259,2243,41,Three,2023-10-05,17:26:00,Completed,497.64
4260,4300,70,Draw,2025-04-18,19:20:00,Completed,251.31
4261,3295,78,Marriage,2023-09-29,20:07:00,Completed,313.61
4262,4671,17,Do,2024-11-12,16:40:00,Cancelled,257.92
4263,451,38,Six,2023-05-15,18:32:00,Pending,458.39
4264,4917,18,Pm,2024-11-07,17:15:00,Completed,563.28
4265,3368,38,Party,2024-09-03,17:55:00,Cancelled,268.98
4266,651,68,Agent,2025-04-04,11:03:00,Completed,234.06
4267,529,48,Friend,2024-06-05,14:02:00,Cancelled,546.5
4268,1159,95,Example,2023-07-18,15:12:00,Pending,452.41
4269,375,64,Friend,2025-02-05,18:57:00,Completed,212.29
4270,1693,20,Pressure,2023-08-01,12:06:00,Completed,545.34
4271,1393,79,Book,2023-09-30,16:48:00,Completed,127.62
4272,2088,1,Capital,2024-02-05,19:41:00,Completed,472.11
4273,2540,11,Represent,2024-02-25,18:46:00,Cancelled,228.54
4274,4927,5,Have,2023-10-21,16:15:00,Cancelled,305.46
4275,429,85,Study,2023-09-29,13:24:00,Cancelled,423.86
4276,1403,68,Month,2025-04-10,19:23:00,Completed,307.13
4277,1123,4,Let,2025-02-19,18:09:00,Cancelled,279.95
4278,653,69,Easy,2024-07-01,14:26:00,Completed,321.07
4279,2589,49,Song,2025-04-15,11:57:00,Pending,398.5
4280,846,19,Drop,2023-08-18,14:19:00,Pending,505.11
4281,3014,41,Attack,2023-12-03,13:26:00,Completed,118.46
4282,308,50,Degree,2024-03-14,20:38:00,Pending,309.99
4283,714,67,Address,2023-06-24,12:36:00,Cancelled,265.81
4284,3927,69,Focus,2025-04-10,17:55:00,Completed,375.64
4285,3883,7,Above,2024-03-10,15:12:00,Completed,354.39
4286,3627,70,Mother,2025-05-10,12:34:00,Completed,134.27
4287,994,19,Somebody,2024-05-14,11:22:00,Pending,153.9
4288,3580,49,Foot,2025-01-05,17:20:00,Pending,555.58
4289,2796,18,Wind,2023-06-24,17:11:00,Pending,184.33
4290,2978,11,Say,2024-04-07,21:14:00,Completed,333.06
4291,3230,87,Argue,2023-12-02,11:17:00,Pending,563.09
4292,4239,86,Argue,2024-06-03,10:33:00,Cancelled,588.64
4293,1248,91,Lot,2023-09-24,10:20:00,Completed,159.88
4294,3415,91,Card,2024-03-04,13:49:00,Cancelled,543.81
4295,3692,92,Car,2023-12-10,19:24:00,Pending,135.06
4296,383,12,Prevent,2024-10-20,17:37:00,Completed,549.02
